idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
362,550,-0.7039794971300326,-11.86734910735756,-0.558381001491455,0.8781373064339285,-0.003003247308699953,0.008657782904492444,0.4783209114702662
96,552,-2.7672996310919173,-1.337804459442025,-0.06039679233387896,0.9364843755767113,-0.0038819294524750055,0.0003090679959543743,-0.35068768070948414
97,366,0.3510242666957015,-0.859143579867828,-0.020308805517219364,0.8347455328068571,0.0047418095507870605,0.006144663802895166,-0.5505811963806334
367,553,5.5766327692980555,-0.45040355416968514,0.24664599295305556,0.9696257740829705,-0.002549039021527854,0.0016422708222561815,0.24457445406381553
99,367,2.186385304293763,-3.1867811598225533,0.12465858790437823,0.8999252297835107,-0.0058902990525129305,-0.003257955467649637,-0.435992283076591
368,554,-1.8439439178679131,-3.15435132490687,0.05091775803516685,0.6729003856855715,0.00518433732662098,0.0011629244239416711,0.7397140266329124
100,369,2.3410536466460483,-8.866007930185152,-0.3086287202156377,0.3516932253378481,-0.0037778650261795837,-0.01470380102095196,0.9359922014754405
744,102,8.907109889788195,2.8870157692143015,-0.39670848779842677,0.9580975730172566,-0.004173724743712765,-0.0008642049929887939,-0.2864103240980262
102,370,-1.5878166979923667,-0.8359947477582397,0.08480876608135413,0.9443147920960483,-0.005382554947539638,-0.008615832846847419,-0.3288865594018537
745,370,2.1762561445481556,0.3944645238941885,0.03558711518832092,0.6644677189223616,0.0024193725176026395,-0.007187123869170306,0.7472784905222577
371,558,-0.5532303881500811,1.5082558319240311,0.03996719900728685,0.9731893668787146,0.008200774473497935,0.013842768419858008,0.2294418908018229
103,558,0.9719601178714437,-2.130588575983931,0.14255762319689558,0.6320670259992928,0.003157966802909682,-0.002667855392804816,0.7749026935284739
747,559,1.0673724813465626,-0.2125016881420395,0.01956414897342207,-0.5806610712180926,0.005654339779631088,0.008033980997697537,0.8140861158150545
373,560,0.5374088447048841,1.0080368877074364,0.02877890796925331,0.7788041916177028,0.003452474422740952,0.00180675784048628,0.6272550096772145
374,560,9.051843928076957,-0.3664630397745555,0.23676876054812468,-0.5515056171992848,-0.0007779656112415772,0.002610201914804793,0.8341667314231056
750,107,-2.5862637864695857,-2.689843476953387,0.033742079979457884,0.9597524149592415,-0.0009977291667323995,0.0005746094623905881,0.28084511094263287
375,562,-1.1401491160223276,-1.8983648201204293,0.048443555713321707,0.9970026174238922,-0.0002073719480012892,-0.001212291195398896,-0.07735805191989224
108,376,3.138004203293156,-2.741129926575497,-0.04465957650922725,-0.3234197162484977,0.0014012385866738308,-0.007205045504731147,0.9462271455583163
752,378,8.115299655612247,-0.7887949952492556,0.13597416243563165,0.35724199762362113,-0.010913818409491812,-0.002350885473886623,0.9339451359898492
753,110,1.656476962868875,-0.35523071310149223,0.04131778350354165,0.399524975378371,-0.0009785053228146493,-0.002776223665830665,0.9167175841874108
379,565,-1.52569096994741,-7.456917347872808,-0.08561655510380417,0.9940118978330276,-0.0035563551594669078,-0.005703560275384828,0.10906497469191284
110,567,-16.476785327668694,-4.859651815221601,0.18441909418154157,0.11485140363703035,0.004227172247105234,-0.0015771506969740657,0.9933724370512181
380,567,2.484441743551657,0.309230191284373,-0.0173706840421477,0.9879230336549172,-0.003029967246844867,-0.006716176079124256,-0.15477012583642452
112,566,-1.7248980252646449,-11.274706268765263,8.247610429592243,-0.05978318058571496,0.9921478525758541,-0.01046994028682974,-0.10935716848276171
113,381,6.884864072380598,3.7845371968424013,0.07016864824865454,-0.6185152944926657,-0.0066254551110951744,0.0014400220176925818,0.785743507869973
382,568,12.302624697060526,-4.808132653523857,-0.03445646621021581,0.19541934560180177,0.008817921551969383,-0.0037086631564954117,0.9806731205869051
114,570,-2.3811387198855924,-7.48351634210306,-0.0368708915774143,0.9937161467514325,-0.000279472748538865,0.0023483927730057965,0.1119045424987385
759,116,3.005447482349102,-1.7186315165874428,-0.0474585036473385,0.8558392996121756,0.007913123936928617,0.0026139456014835387,0.5171746735845558
115,385,6.811954742167394,2.2330637230104164,-0.13277438155907673,0.5501241425405712,0.0022157611949688146,0.00235386187870317,0.8350766297356095
117,383,-10.218783746437957,-11.159589145546692,-0.019253893228450503,-0.4099761224287663,0.004155568264022293,-0.0007187451785513298,0.9120865055991371
384,572,-7.08717378129448,-0.3993283631994886,-0.00588170032241786,-0.4194147273282673,0.00024813628257701196,-0.004218400938001399,0.9077849029489676
760,118,4.677898475762564,-3.2633322038734076,-0.08956234599933999,0.8977491629349017,0.008551103839110915,-0.002145708064729831,0.44041879502323367
115,387,13.527640434764168,7.083376822872419,-0.18134456727768566,-0.21927380807947777,0.008533642679076301,-0.0039085909152303385,0.9756182126990084
118,385,-2.3349998597005426,7.193393259365844,0.012300650397207957,0.9998813275596463,0.005634979089572815,-0.0015418455363610068,0.014254842004080684
119,387,-0.9432930679592557,-2.686336654496995,-0.09760108097636083,-0.44423335808455383,0.01083035297350816,-0.004980750181323178,0.8958318029334641
386,574,6.085853676199848,-0.1272457477347846,0.02421593558356372,-0.25942956670209677,0.0004744639407656128,0.0039046240235047856,0.9657540208127359
761,388,-8.789353208019751,0.5361737773499354,-0.16030142741021502,0.9949846509074282,0.008627500724618757,0.0030038036268810356,0.09960967750997544
762,388,-0.3154304549372313,3.7856519271183653,-0.08249019201939961,0.8285553492269904,0.002650401797804446,-0.0006016705864426385,-0.5599005685210148
120,388,1.6702220349095513,7.241684466699932,0.046860643828531834,0.8237829604435807,0.008274984303967059,0.007827381490169674,0.5667908704421645
121,577,-6.21849273822747,-5.043096148275376,0.004508948234238863,0.3706068740389803,0.002518556957990756,0.002062441372807827,0.9287841235300529
765,578,-9.32886071639888,-0.12950913778849793,0.023366228144566015,0.7698958472795366,0.0025015353778106873,-0.00235926699440016,0.638160293752069
766,122,7.62727329573174,1.5392101862501726,0.018825868274572666,0.7587567877227308,0.0013758722960833553,-0.0031727013893251416,-0.6513648578377572
123,578,-2.3741081431856257,0.2912891649104792,0.00747984924780587,-0.634000391069612,-0.003646545962770365,-0.0007578171113721224,0.7733237566112567
767,580,-10.2325540250453,-0.011946870559711553,0.034211055118604894,-0.01733641881592012,0.0024596012788342574,-0.0009336224735291817,0.9998462518273822
768,124,3.4694871369892533,5.819074734621982,-0.07700412517421207,0.4763205731910356,0.00404692645293071,0.0018984208285262457,0.8792603311531832
769,125,0.8503243239029582,5.417927939289531,-0.1476902895197516,0.886110904306429,-0.005537847182123973,-0.0003662609606504089,0.46344003211930085
126,580,0.04307663234009462,-12.747863180378797,-0.11291009813679764,0.6486801315980111,-0.005833068345731021,-0.004079643055688234,0.7610278698551054
770,582,3.0150480042928436,-0.14708987655547623,4.954416603099391,0.024550142723632262,0.00815229121307162,0.9925771486165575,0.11883364289817411
771,127,0.550225999847703,-4.9526710091548605,-0.0774040844606887,0.9978811066642818,0.0037734810474175386,-0.0001458408797908038,0.06495411098376176
128,582,-4.024425267115557,-12.107006912058392,-0.07896014574521093,0.9269825690591927,0.001004182338560709,-0.0007227147244082972,0.3751023673101477
128,398,4.077109244224132,13.462332921962082,0.08788220794512025,0.9763390381385268,0.004203666853051386,-0.0029303048068683828,0.21618470136775061
773,585,-5.666278006074036,-6.96201654481596,0.042392493555336586,0.9617675698092614,0.0005110697715228051,0.0019043684559499545,-0.27385991647493835
399,584,5.807278112815725,-3.983965114413075,0.1416730749262829,0.9577908786418639,-0.0027736934323721366,-0.0034806235152650715,0.28743142603955957
130,586,-1.8046208560281816,10.475187462927549,0.09529095006505517,0.7884577848541034,-0.00017287305074989393,0.002937116812203148,-0.6150818359882694
775,131,-3.837033317857229,1.2090793985060002,-0.041729376658150796,-0.6956705455142667,0.0023728260647132124,-0.0007973206413038168,0.718356614837049
132,587,1.0780154439278493,-2.4820915179065692,0.048239606487967324,-0.34499443782640876,-0.0017920261828730446,-0.0009054273045065717,0.9386025818803166
132,401,-1.6264790337661292,4.90714450991748,0.016287572649803295,0.7015605149982795,0.005292762080103933,-0.0019793311181856613,0.7125874772357683
777,134,-4.292434472073216,2.845179205407563,-0.04508206728831121,0.34072257498488057,4.349404590172356e-05,-0.0029847579810041744,0.9401591440940918
778,590,-1.387111085877466,1.068945803900559,-0.06569378008576932,0.9988255521981139,-0.00022544907599869268,0.0021012123741754097,-0.048405065389953324
135,591,2.8389156686216492,-2.703840866653368,-0.19773130211283974,0.9977743562450094,0.0022862636856025758,-0.0006274795924664775,0.06663867711455662
780,592,-3.4800454381191748,0.1005647084632808,-0.10987989379229557,0.8307443591759753,-0.009567441701414207,0.003000423510892157,-0.5565638069577857
137,405,3.123944125907536,-1.51929856067021,0.05315565047664861,0.9441962260846393,-0.003932196991372941,-0.021280999953887828,-0.3286717869171438
138,591,-9.716856838546308,13.970821111643163,0.13286584829475245,0.9879472379389926,0.003732209179010669,4.376514263128091e-05,0.15474599751842305
406,593,-3.3743894112117396,-2.732523956311712,1.7009752849525424,0.1902538139205098,-0.02511433501050475,0.9791082334003549,0.06722963448745396
781,407,2.2919990989452463,1.6790923001312836,-0.055069826315693904,0.24587507900322061,0.004090814323485087,0.002408413407331802,0.9692899000341385
138,594,0.4705432493834885,-5.056031034521782,-0.2233162925880936,0.825175124628675,0.004216092154782564,0.0037700831399990983,-0.56484867418992
407,594,-4.4538068866167455,-3.065484688399149,-0.017703052622232374,-0.4152353053224648,0.008268430434341442,0.017120637594594836,0.9095153423886078
782,408,-0.4162060254361841,-1.0670567748616917,-0.054727618253803456,0.7811684246924296,0.005358630776749791,-0.0015414343551529825,-0.6242954439365028
139,409,1.3584769376283194,-4.162212262278279,-0.27758341182389334,-0.33828555051875636,0.011113497139546381,-0.013890466190432575,0.9408753538277871
406,595,-8.393337515061482,-9.999952384694646,0.05922634702118712,-0.6086906242691535,0.010734896402257076,0.0183986405527869,0.793121665289677
783,409,1.4784417250047448,1.721662003401605,-0.044080533405677524,0.9477754934121454,-0.003591853827475823,0.001986894792401176,-0.3189118450646361
784,596,0.6517659279135319,0.834701616616145,-0.09598477865762622,-0.2524231860423104,0.003888114681748625,-0.005033141318925677,0.9675960340973574
785,598,2.5828915096630842,-5.898023074084152,-0.07135045783860972,0.9561150287160954,0.002735005328002778,-0.000755330118140681,0.29297781671226975
411,597,5.557549510104271,-5.761303706544059,-0.1051850653208346,0.8541829300858989,-0.004956476565388962,0.0022952775202400573,0.5199439267757922
143,411,-7.751130938225982,-0.8001454672584523,-0.13639230006491088,-0.3814819913631215,-0.004069456757205152,0.013011280425382247,0.9242757361139696
787,599,-0.9157046512208117,3.651582409666195,-0.09046848416599551,0.8074021533243623,-0.00125996140827793,-0.000467664456712207,0.5899999632155823
788,600,-0.9684675068939192,2.5334994602848786,-0.051809447496597105,0.7645137359829319,-0.0015237710960382715,-0.0022754255912783663,-0.6446016196484814
789,146,-2.452598466981114,2.5773773365986234,0.1362183328677702,0.8902044068623705,-0.0016760505833803144,-0.0014158192291698875,0.4555560342188078
146,601,-1.6195842321298701,-6.293909124045941,-0.160045155385536,0.957848341514629,0.0025569695136214566,0.001292757179043137,-0.28726006569562906
146,417,1.675859930093706,17.38134467441278,0.23739177367320874,0.9940362607983593,0.0062366264154067015,-0.0003452368700053476,-0.10887101322424798
791,416,-9.034195517188666,-0.7376579205068459,0.08175958716025233,0.9811234338872564,-0.0021158193099364278,-0.0010031713920059984,0.19336836461294382
792,604,-2.2183176968790157,-1.080225188134129,0.14192601964048102,0.33770992588241205,-0.0072583664065804495,-0.0003836331165961789,0.9412221708519384
793,604,8.344087016323213,-5.730468915246423,0.15867720382581596,-0.4730999911227362,-0.0007115492758026101,-0.0003847444578351426,0.8810083677633245
794,152,6.854427950779327,1.1429419853743084,0.19467872830402566,-0.061027452221091044,0.00019510642949064684,0.013347315455420675,0.9980468231395846
151,420,-3.4708628412678104,3.5381850190544553,-0.010235072389783273,0.7108541037207532,-0.002568486183437999,0.006810817490095172,0.7033018262930979
795,152,0.3921826307727114,-0.8080252825363241,0.04883847277715825,0.957831663193688,0.004969731189936172,0.0005774205397962207,0.28728639602500056
421,607,-8.466716272500557,-5.080549207107369,-14.573897553440691,0.7009002579219372,-0.47689194797692197,0.44394674614191515,-0.2902140330682592
155,610,2.7726766785102335,2.4086379360171453,0.037205504066598394,-0.4056821935752541,-0.0014920694573570242,0.00026794543255738825,0.9140129428787919
155,424,-4.22031812821969,-3.192747329806425,0.06300986187445234,0.9974402089194587,0.006937746776680159,-0.003096577800402533,-0.07110069272725245
424,611,0.15153985398724634,0.24492995758734115,0.03740992472092386,0.9825306699953892,-0.0036456406445193,0.0038095867863512482,0.18602601665148844
156,425,3.0508753921507985,4.0890344013362645,0.012663865767464255,0.409344921075557,0.0009266285868629115,0.006539109329614531,0.9123558061405009
800,157,0.5684174375872983,-0.10161408230312707,-0.0812793149509381,0.0918358908629897,0.0011069290364963487,-0.0016553876550582623,0.9957721644780098
426,612,-2.2902436213442607,8.876180858634486,-0.12795708812525253,-0.6459025190453306,0.0011448151064063902,0.0053930781502136566,0.7633999868989613
158,426,3.088629607899758,-3.1794707759319687,0.012185235958995566,-0.24397407476686822,-0.00213584198509444,0.006271324511696465,0.9697591244786172
802,428,4.078816825686555,-0.30226310242746846,0.0010053470671536058,0.328724465282671,0.0031313352262105215,0.0007186319610373171,0.9444204065099545
428,614,23.430037732953316,16.851707564186817,2.9973003480515032,0.9984989384214248,-0.03752443850822222,-0.038858347467847845,-0.009045182032363819
804,161,0.2951106541507479,0.0740025765040232,-0.06847190517950685,0.17441415277168795,-0.003262758551067463,-0.0018202975160868324,0.9846652955377906
161,616,5.062668383764301,2.2338772783686682,-0.03847315792374162,0.998667373412192,-0.00018225250955664584,-0.0007228131855222142,-0.05160350382595291
805,617,5.6664954787562705,-3.574392139073156,-0.2282120553166216,0.14289975595282303,0.003971252492207559,-0.0012764437071254955,0.9897283766739889
430,618,-5.710979484913227,8.406375805748665,-0.16253075450507626,0.9988357266299555,0.001267263128635488,0.0015466710973769,0.048199513071071974
164,432,-4.328287676598504,-2.1704478692927642,0.06377911419406601,0.965070911913931,-0.00014553227491424526,0.0032995832685557562,0.2619679876401399
433,620,-0.3095574690873799,0.12519656204325985,-0.12421493120433658,-0.1580792989147383,-0.0007371866080783689,-0.0008879738471274072,0.9874257457211537
809,286,-5.346016468478265,38.23003632759472,0.09667982693867802,0.9998425018532197,-0.01102668590359219,0.013903570030821221,0.00027281179617733036
167,286,2.6174074274451185,-3.623990521504544,-0.2624707172322488,0.8502938884630246,-0.024762819768522622,0.026611900922434064,-0.5250513429454645
435,621,7.297951116412287,5.403044550193817,-0.13404272419038277,0.9621908401874412,-0.0006299771855620385,-0.00015831302083158595,0.27237541211555627
167,622,-0.357673781149245,0.5154151481564786,0.07759216013610581,0.9734608915288688,-0.001170574232310423,-0.0016565024078296511,0.22884444153083422
168,623,0.006387192303655809,-0.7835609665832988,0.11088954344748081,0.8307028214486463,0.00030144514421889313,-0.003224940973609805,-0.5567066833834495
16,168,2.774660660496256,-4.7322071336650335,-3.3111812625712633,0.8236239997733179,-0.10396093005214727,-0.09108954167947311,0.5500348420025024
169,437,-2.8514091437527815,2.9253013625563726,-0.1636509091846159,0.9734869180049782,-0.004654109225935729,-0.0021497269606417916,-0.22868523873323485
813,625,0.48827629619733026,0.5060925835304982,-0.053571875743667396,0.9999892267576964,0.0046083738903902535,-0.0005335019103511474,0.0001569533140357987
814,282,-1.7830460457113801,-4.369689938650641,-0.2943560386011759,0.9954877206365375,0.004036842138471428,-0.03881620246161855,0.08649395582281375
171,200,2.9702240437995266,1.7258850616818737,-0.16264509351211043,-0.6299853212634131,0.023484330854118232,-0.0278909085911347,0.7757506547950375
282,438,3.6893240982053053,13.281019663409634,-0.42638544302984194,0.9940064668311048,0.009172752366921536,0.03376019133585831,0.10357245769472288
815,198,1.2607347913221179,-5.7023909219397275,-0.527654841885117,-0.6757941019277162,-0.03642087971026984,0.003340598518253335,0.7361825125078574
172,628,4.332637945359702,-0.007290198334434228,0.052057954774367365,0.9723729626854062,0.0009494041881421383,0.0032030291884306054,0.23340878448359909
198,440,0.970366902306597,2.718918436405385,0.2814313092984158,0.1717108021309241,-0.009775404284224957,0.023082836610205187,0.9848284239179234
281,628,2.9061580945581404,3.872861740788034,0.011313452375105282,0.9023866621502896,-0.03579305836029384,0.005020630107164134,0.42940885205105217
816,12,7.49966768669832,7.348648184022225,-1.0503344730892503,0.8602757998127117,-0.03983771169735695,0.006647977353551013,0.5082266319078764
12,173,-5.928004704927238,5.296801866569293,-6.777763039756436,0.07721743795732519,0.10600461333663479,0.9906910352063546,-0.03649331429753562
279,628,-1.0154200875556874,1.6438445951709486,5.805869823715197,0.9999939168917285,-0.000526467653896745,-0.0032748982936245813,-0.0010789126539119398
817,198,-4.778073094404195,3.908343480979541,7.141497264940922,0.09080068492811645,0.6190275392161703,0.7594661719629747,-0.17824498577088543
10,174,3.7192145581168994,-2.534211629734842,-0.09834472109746328,-0.5784348332473049,-0.018606004860166756,-0.030425570685001846,0.8149486148940913
11,173,-3.4006456786871815,-2.306072272084231,-0.060272691276918255,-0.4480997000189468,-0.028076638733520235,0.021527231005491657,0.89328323589195
198,279,5.419126711374546,4.6337560455928415,0.14174650846489278,-0.19257789606070702,-0.0027654430677732356,-0.003061937504212028,0.9812730154305633
443,466,19.750353128830323,-2.5884838757679023,-0.3910990011350179,-0.46108625775888257,0.014472643195710887,-0.020684583748203627,0.8869961406342208
818,278,-13.2625588362874,9.093691402190998,22.17616632628411,0.2525093408441761,0.9328035844351242,-0.21972369357411822,-0.13355899121201395
9,442,14.388754889934617,-7.824630362432175,-0.06470572003345043,0.556796446651612,0.004636338822862084,-0.03719270095942782,0.8298029430857671
175,631,4.266353196623978,0.8430676126896348,-0.07227550401813887,0.9275076719851405,-0.00048632863444180883,0.0017065941897293092,-0.3737999056038349
443,631,-6.508146447108489,0.5150563254423748,-0.053014986486383364,0.5113537813916536,-0.0005683817889915523,-0.002725585422220345,0.8593657884642053
820,176,-1.756335804952822,-3.1855159301693003,0.13764106269044407,0.8358281728744916,0.013498439290515913,-0.017498898499978287,0.5485461203192459
821,193,-0.37270474646102425,-2.868444970283198,-1.514682832913481,0.38560975379069,0.2154960274310593,0.8468817533577753,-0.2960707276523228
178,445,8.064286751035212,-12.011157382735874,0.4606863443296023,-0.7052518389133753,-0.0020281098306417027,-0.001658814889689001,0.7089520285696198
822,446,-0.544288170230478,-3.968146889645556,0.027056468828751123,0.7992819473466033,0.003285979990823841,0.006803087568015393,0.6009087193416845
823,447,2.3366517971840577,3.5611869807254823,-0.07677678737076477,0.9689298669689552,0.008241239976185567,-0.013293385831197964,0.24684059786088816
824,182,-4.460867099424306,3.7328945561547235,-0.004296188053507066,-0.3237529257338754,0.008280930155279208,-0.028072513909826537,0.9456888511753228
181,450,-0.35794080605841977,-9.680351315472965,-0.5652914099488591,0.001969478004261172,-0.02950734234070002,0.027848634759729717,0.9991746050848164
825,182,-1.0014763079099265,4.455093524366804,0.05541258308977359,0.9678817423886882,-0.025445734673513628,0.005940256529047573,-0.25004431745178957
183,451,-0.3306120886337448,-6.374387410246603,0.06297093088144212,-0.1490297658675322,0.010331630711590996,0.016872501381216397,0.98863476824834
826,639,-2.6296141341329844,3.5314677521556392,0.08640362526591816,-0.5442590383771905,-0.0077006187645998125,0.005000106147939012,0.8388669730975751
184,639,-1.3162726835051808,-1.9523682545996892,-0.037867081473580644,0.9381573951308065,0.013567951180398191,-0.0053581893505743475,-0.34590157916527275
827,268,5.937987315800881,-2.3405969803522084,-0.033383749929638995,-0.14679759572687273,0.031449202672846094,-0.02548338418890846,0.9883380042628799
185,454,0.05554749541486825,-5.816122077741264,3.6191404544105907,-0.07838898646611205,0.011947686576182061,0.9936988891088858,0.07921450227110803
268,639,6.7294729828595425,-4.377744968238078,-0.4917463556738568,-0.6260729615204355,-0.0019627862294641783,-0.02506092776557581,0.7793591881942352
